ID;Código (SKU);Descrição;Unidade;Classificação fiscal;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód do Fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN tributável;Descrição complementar;CEST;Código de Enquadramento IPI;Formato embalagem;Largura embalagem;Altura embalagem;Comprimento embalagem;Diâmetro embalagem;Tipo do produto;URL imagem 1;URL imagem 2;URL imagem 3;URL imagem 4;URL imagem 5;URL imagem 6;Categoria;Código do pai;Variações;Marca;Garantia;Sob encomenda;Preço promocional;URL imagem externa 1;URL imagem externa 2;URL imagem externa 3;URL imagem externa 4;URL imagem externa 5;URL imagem externa 6;Link do vídeo;Título SEO;Descrição SEO;Palavras chave SEO;Slug;Dias para preparação;Controlar lotes;Unidade por caixa;URL imagem externa 7;URL imagem externa 8;URL imagem externa 9;URL imagem externa 10;Markup;Permitir inclusão nas vendas;EX TIPI
336304222;1052;Caixa de Papelão n98 16x11x8 - 100unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;110;0;;Ativo;-1;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  16 x Largura: 11 x Altura: 8 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1050;Quantidade:100unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304225;1053;Caixa de Papelão n98 16x11x8 - 1un;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,5;0;;Ativo;-8;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  16 x Largura: 11 x Altura: 8 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;S;;;;;;;;1050;Quantidade:1un||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304229;1054;Caixa de Papelão n98 16x11x8 - 250unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;262,5;0;;Ativo;-1;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  16 x Largura: 11 x Altura: 8 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1050;Quantidade:250unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304232;1055;Caixa de Papelão n98 16x11x8 - 25unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;28,75;0;;Ativo;-1;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  16 x Largura: 11 x Altura: 8 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1050;Quantidade:25unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304236;1056;Caixa de Papelão n98 16x11x8 - 500unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;510;0;;Ativo;-1;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  16 x Largura: 11 x Altura: 8 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1050;Quantidade:500unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304239;1057;Caixa de Papelão n98 16x11x8 - 50unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;57,5;0;;Ativo;-1;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  16 x Largura: 11 x Altura: 8 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1050;Quantidade:50unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304242;1058;Caixa de Papelão n99 15x15x10;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,2;0;;Ativo;0;0;100CXMM-30-10-8;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;V;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/9cdb703befa0c1f473d39fabe629b7c1.jpg;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/44e588de3e08f42d48f056d1b8681094.jpg;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304248;1059;Caixa de Papelão n99 15x15x10 - 1000unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1500;0;;Ativo;0;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1058;Quantidade:1000unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304252;1060;Caixa de Papelão n99 15x15x10 - 100unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;165;0;;Ativo;0;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1058;Quantidade:100unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304260;1061;Caixa de Papelão n99 15x15x10 - 1un;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;2,2;0;;Ativo;50;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;S;;;;;;;;1058;Quantidade:1un||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304264;1062;Caixa de Papelão n99 15x15x10 - 250unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;400;0;;Ativo;0;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1058;Quantidade:250unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304267;1063;Caixa de Papelão n99 15x15x10 - 25unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;42,5;0;;Ativo;2;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1058;Quantidade:25unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304270;1064;Caixa de Papelão n99 15x15x10 - 500unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;775;0;;Ativo;0;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1058;Quantidade:500unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304274;1065;Caixa de Papelão n99 15x15x10 - 50unds;UN;4808.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;85;0;;Ativo;1;0;;;;0;0;0;0;;;<p><strong>CAIXA DE PAPELÃO PARA E-COMMERCE</strong><br><br>Embalagem indicada para envio de encomendas e produtos por Correio, SEDEX, PAC e demais transportadoras. Esta Caixa de papelão é produzida nos padrões dos Correios, é fácil de armazenar e conta com encaixes para montagem, deixando a embalagem bastante resistente, ajudando a proteger o conteúdo durante o transporte.<br><br>(pedidos com alto volume, consulte disponibilidade)<br><br>Especificações:<br>Medidas Internas:<br>Comprimento:  15 x Largura: 15 x Altura: 10 cm<br><br>Características do Produto<br>Modelo: Maleta<br>Material: Onda B<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>E-commerce / Loja Virtual<br>Transportadoras<br>Correios<br>Courrier<br>Envio de documentos<br>Instituições financeira<br><br><br>??Na MHM Caixas e Embalagens você também encontra: Caixas de Papelão para Correios, Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;;;Pacote / Caixa;0;0;0;0;K;;;;;;;;1058;Quantidade:50unds||;MHM Embalagens;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336304277;1066;Caixa de Papelão para BAK 67X41X48;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;9,5;0;;Ativo;500;1,01;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 32X32X25<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/17124d6dc6c5146eea77a193c6717178.png;;;;;;Caixas de Papelão > Caixa para Mudança;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336304288;1068;Caixa de Papelão para Mudança  CONCEN 49X29,5X16,5;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;4,5;0;;Ativo;360;0;;;;0;0;0;0;;;;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336304370;1079;Caixa de Papelão para Mudança  HECAPLAST 61,5X41X30;Un;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;7,5;0;;Ativo;-361;3;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 50X33X37<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/b8fc2e5dfef7b85a2cd90f69968f78ca.png;;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336304293;1069;Caixa de Papelão para Mudança  HENKEL 37,5X31X19,5;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;5,5;0;;Ativo;-304;0,5;;;;0;0;0;0;;;<p>Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: Caixa de Papelão Para Mudança<br>Quer praticidade na hora da mudança? Então veja nossas caixas de papelão para mudança. Elas são perfeitas para organizar seus objetos, empacotar e transportar. Para objetos mais delicados também vendemos Plástico Bolha proteger ainda mais.<br>Embalagem indicada para mudanças: são produtos seminovos, portanto pode haver estampas de outras empresas e desgastes. Todas caixas são revisadas antes de serem vendidas, evitando insatisfação e problemas para o consumidor. Nosso objetivo é facilitar sua mudança.<br>(pedidos com alto volume, consulte disponibilidade)<br><br>*VALORES VALIDOS PARA COMPRAS NO SITE*<br><br>Especificações:<br>Medidas Internas<br>Comprimento: 39x32x16<br><br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.<br>Características do Produto<br>Material: Papelão Ondulado<br>Espessura do Papel: 3 mm<br>Cor Interna: Parda<br>Cor Externa: Parda<br><br>Recomendado Para:<br>Mudanças<br>Estoque<br>??Na MHM Caixas e Embalagens você também encontra: Sacos Plásticos Fecho Zip Lock, Fitas adesivas e muito mais.</p>;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
336304297;1070;Caixa de Papelão para Mudança  INVICTUS 21,5X14,5X32;UN;4819.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;2,5;0;;Ativo;-285;0;;;;0;0;0;0;;;;28.057.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;MHM Embalagens;;Não;0;;;;;;;;Caixa de Papelão para Mudança;"Otimize a proteção dos seus itens com nossas Caixa de Papelão para Mudança, garantindo a segurança no transporte. Adquira agora!""";Caixas de Papelão,Caixas de Mudança;;0;Não;;;;;;0;Sim;
